lyrics,label
"তাকে অল্প কাছে ডাকছি – মাহতিম সাকিব 
তাকে অল্প কাছে ডাকছি
আর আগলে আগলে রাখছি,
তবু অল্পেই হারাচ্ছি আবার।
তাকে ছোঁবো ছোঁবো ভাবছি
আর ছুঁয়েই পালাচ্ছি,
ফের তাকেই ছুঁতে যাচ্ছি আবার।
অভিমান পিছু নাম
তাকে পিছু ফেরাও ,
তার কানে না যায় পিছু ডাক আমার
মুখ বুজেই তাকে ডাকছি আবার।
তাকে অল্প কাছে ডাকছি
আর আগলে আগলে রাখছি,
তবু অল্পেই হারাচ্ছি আবার।
ফাঁকা বুক, চেনা সুখ
জানি ঘুম সে ভাঙাবেই,
ভেজা মন, বলি শোন
রাতভোর জাগতে নেই।
মুখচোরা ডাক তাকে ঘুম পাড়াক এবার
তাকে ছুঁয়ে স্বপ্ন বুনছি আবার।
তাকে আলতো গায়ে মাখছি
আর আঁকড়ে মুঠোয় ঢাকছি,
তবু মুঠো আলগা রাখছি আবার।
তাকে ছোঁবো ছোঁবো ভাবছি
আর ছুঁয়েই পালাচ্ছি,
ফের তাকেই ছুঁতে যাচ্ছি আবার।",0
"আহা আমি – জিসান খান শুভ
একটা দুইটা তারা গুইনা
তারা গোনা শেষ,
তুমি প্রিয় আছো কোথায়
কোথায় তুমি বেশ।
একটা দুইটা জোছনা দেইখ্যা
জোছনা দেখা শেষ,
অমাবস্যায় ঘিরানিলো
আমায় অবশেষ।
আহা আমি, কেমন আমি
যদি জানিতাম,
আমার মতো একটা তুমি
বানাইয়ালইতাম।
একটা দুইটা কথা শুইন্যা
কথা শোনা শেষ,
বাকি কথা বুকে জমাট
মেটে নাই তো রেশ।
একটা দুইটা হা পা ফেইল্যা
পথ চলা শেষ,
বাকি পথে তুই নাই সাথে
হইলি নিরুদ্দেশ।
আহা আমি, কেমন আমি
যদি জানিতাম,
আমার মতো একটা তুমি
বানাইয়ালইতাম।
একটা দুইটা ছন্দ বুইন্যা
ছন্দ বোনা শেষ,
আমার ছন্দ আমি ছাড়া আহা
কারে দিয়া যাস।
একটা দুইটা হা রাত জাগিয়া
রাত জাগা শেষ,
অগণিত রাত গুনে যাই
যদি দেখা দেশ।
আহা আমি, কেমন আমি
যদি জানিতাম,
আমার মতো একটা তুমি
বানাইয়ালইতাম।
আহা আমি..",1
"ভুলে তুমি যেতেই পারো ভুলতে দিলাম - Pritam Banerjee
কোনো একলা তোর ঘর
নিঃস্তব্ধে হলো পর,
তাই রাত্রি গুলো ঘিরে
এক মন খারাপের ঝড়।
কোনো না লেখা দোয়াতে
ঠোঁটের কবিতা ছোঁয়াতে,
তবু সন্ধ্যে নামা শহরে
কারা ভেজে অজুহাতে।
সাদা কালো স্বপ্ন গুলো
রঙ হারানো কবি,
খুঁজে ফিরি হাতড়ে মরি
রামধনুদের ছবি।
শেষ রাতের সুর বন্দী আজও
সময়ের অপেক্ষাতে,
শব্দ গুলো ফুলদানিতে
যত্নে রাখা আছে।
ভুলে তুমি যেতেই পারো
ভুলতে দিলাম আমি,
সত্যি করে বলছি ভালো
বেসেই যাবো আমি।
কথা যেদিন ফিরিয়ে
চলে গেলে এগিয়ে,
আগের মতো পিছু তো ডাকলেনা?
না.. দমকা ঝড়ে ঘর উঠোন
হারিয়ে ছিঁড়ে সব বাঁধন,
স্মৃতির খবর নিতে তো আসলেনা?
সাদা কালো স্বপ্ন গুলো
রঙ হারানো কবি,
খুঁজে ফিরি হাতড়ে মরি
রামধনুদের ছবি।
শেষ রাতের সুর বন্দী আজও
সময়ের অপেক্ষাতে,
শব্দ গুলো ফুলদানিতে
যত্নে রাখা আছে।
ভুলে তুমি যেতেই পারো
ভুলতে দিলাম আমি,
ভালোবাসি ভালো থেকো
কাঁদে অন্তর্যামী।
ভুলে তুমি যেতেই পারো
ভুলতে দিলাম আমি,
সত্যি করে বলছি ভালো
বেসেই যাবো আমি ..",1
"কেন যে – আতর মুখার্জী
কেন যে ঝোড়ো হওয়া মধ্যরাতে বয়ে যায়
কেন যে নোনাজলে শিলালিপি ক্ষয়ে যায়,
কেন যে আগে হেঁটে ফিরে আসি তিন ফুট
কেন যে বুকপকেটে আজও রাখি চিরকুট।
কেন যে ভাসতে গিয়ে বানভাসি সবই
কেন যে ঘুরছি নিয়ে তোমারই ছবি,
কেন যে ভেবে ভেবে ভুল জবাবই,
ধ্যাত।
এখানে সময় ভুলে যায়
ভালবাসা ক্রমশ বিকেল দলছুট,
এখানে সবাই হাসে গায়
হারিয়ে যায়, খুঁজে ফেরে অচেনা রুট।
থাক সে কটা দিন
জানি ফেরা কঠিন,
কিছুটা ব্যথা ছুঁয়ে দিলে সারে,
কিছুটা ছুঁলে বেড়ে যায়।
কেন যে মেঘে মায়াজাল বোনা ছাড়ি না
কেন যে ডানা মেলে ছুঁয়ে দিতে পারি না,
কেন যে ঘুরেফিরে নিয়েছি তবু পিছুই
কেন যে ভেবে ভেবে বলা হলো না কিছুই।
কেন যে ভাসতে গিয়ে বানভাসি সবই
কেন যে ঘুরছি নিয়ে তোমারই ছবি,
কেন যে ঘুরে ফিরে ভুল জবাবই,
ধ্যাত।
এখানে সময় ভুলে যায়
ভালবাসা ক্রমশ বিকেল দলছুট,
এখানে সবাই হাসে গায়
হারিয়ে যায়, খুঁজে ফেরে অচেনা রুট।",0
"অন্তর কাঁদে – সেমজ ভাই
যত্ন করে তোকে
পুষে রেখেছি বুকে,
তবুও তুই কাছে রইলি না।
জীবন আমার এখন
যায় রে ধুঁকে ধুঁকে,
ভালোবাসা তুই তো বুঝবি না।
স্মৃতি জমেছে কত না তোর
মনে কি পড়ে না?
হায় এ কেমন ছলনা।
অন্তর কাঁদে তোর লাগি
তবু আমার হইলি না,
অন্তর কাঁদে তোর লাগি
তুই তো আমার হইলি না।
হৃদয় পুড়ে ছাই হয়
তাতে তোর কিছু নয়,
কী যে হয়রে যাতনা প্রাণে সহে না।
সময় সে তো চলে যায়
লাগে বড় অসহায়,
একটাই তো প্রার্থনা
ফিরে তুই আয় না,
তুই ছাড়া এ জীবনের মানে তো হয় না।
অন্তর কাঁদে তোর লাগি
তবু আমার হইলি না,
অন্তর কাঁদে তোর লাগি
তুই তো আমার হইলি না।
কত খুঁজি বাহানা
তবু ভোলা হল না,
খুঁজে ফিরি তোকেই
তুই তো দেখিস না।
নীল নীল এই বেদনা
দেখ আমাকে ছাড়ে না,
মনটা ভেঙে গেলে আর
জোড়া লাগে না,
ও.. তুই ছাড়া এ জীবনের মানে তো হয় না।
অন্তর কাঁদে তোর লাগি
তবু আমার হইলি না,
অন্তর কাঁদে তোর লাগি
তুই তো আমার হইলি না।",1
"দিনের শেষে – বিজয়রথ ব্যান্ড 
সময়ের সাথে ফিরে আশা
বিষণ্ন কষ্টে নিবিড়,
রহস্যময় তোমার হাসির আড়ালে
সুখের চাদর।
বিবর্ণ বিষাদ থেকে সন্ধ্যা নামে
তোমার ছোঁয়ায় আমার শরীর ঝরে পড়ে,
ভালোবাসা লাল গোলাপ
দিনের শেষে শুকনো ফুল আজ রাতে,
দিনের শেষে শুকনো ফুল আজ রাতে।।
ব্যাথা রয়ে গেছে অশ্রু নিলে
হারিয়ে যাই ক্ষনে ক্ষনে
তারই ভিড়ে ..
ধীরে ধীরে নেমে এসো
স্বপ্নিল সেই পাহাড়ে,
আমারও ঠিকানায় তুমি ..
বিবর্ণ বিষাদ থেকে সন্ধ্যা নামে
তোমার ছোঁয়ায় আমার শরীর ঝরে পড়ে,
ভালোবাসা লাল গোলাপ
দিনের শেষে শুকনো ফুল আজ রাতে,
দিনের শেষে শুকনো ফুল আজ রাতে।
আশা নিরাশাতে অভিমানে
বিবাগী এক দিন শেষে ঘরে ফেরে ..
বিবর্ণ বিষাদ থেকে সন্ধ্যা নামে
তোমার ছোঁয়ায় আমার শরীর ঝরে পড়ে,
ভালোবাসা লাল গোলাপ
দিনের শেষে শুকনো ফুল আজ রাতে,
দিনের শেষে শুকনো ফুল আজ রাতে ..",0
"কী নামে ডাকি – শুভমিতা ব্যানার্জী
তুমি থাকো আর কিছুক্ষন
আজ ছুঁয়ে আমায়,
চলে যেতে চাইলেই কি
চলে যাওয়া যায়?
সাদা কালোয় বয়স আঁকে
স্মৃতির কারুকাজ,
ভুলে যাওয়া গল্পগুলো
আসছে ফিরে আজ।
কী নামে ডাকি?
বলো কী করে থাকি?
তোমাকে কিভাবে আমি আগলে রাখি?
ছিল যত ইচ্ছে, ভাসান দিচ্ছে
সুতো গুলো ছিঁড়ছে যে হাওয়ায়
ও ও ..
ভাসালো আজ মন, সময়ের ভাঙন
গন্ধেরা কেমন রাত জাগায়।
এই পাশে থাকা, অজান্তে ডাকা
নেই সে ভালো নেই, ভাবলেই।
কী নামে ডাকি?
বলো কী করে থাকি?
তোমাকে কিভাবে আমি আগলে রাখি?
তোমাকে কিভাবে আমি আগলে রাখি?",0
"ঘুম যা রে বিবিয়া – শূন্য ব্যান্ড
ঘুম যা রে বিবিয়া
ঘুম যা রে বিবিয়া ..
আঁধি রাতে চাঁদ তুই আজ
ঘুম দে রে আঁকিয়া,
ঘুম যা রে বিবিয়া
ঘুম যা রে বিবিয়া।
দিব সাগর পাড়ি,
তোর মুখখানি, বুকের পানে লইয়া,
আবার ভোর হইলে, ফিরবো যদি
থাকে জান জাগিয়া।
ঘুম যা রে বিবিয়া
ঘুম যা রে বিবিয়া ..
একূল ওকূল নাহি দেখি
ঝড়ের লগে যুঝতেছি,
মন আমার কেমন করে
ফিরার লাগি তোর কাছে,
সারা রাতের ঘুম আমার
সারা দেহের যত গ্লানি,
ভুলে যাই সব, যখনই
দেখি মুখ তোর একটু খানি।
ঘুম যা রে বিবিয়া
ঘুম যা রে বিবিয়া ..",0
"মন রাগে অনুরাগে – শুভদৃষ্টি
মন রাগে অনুরাগে
আজ আরও কাছে ডাকে,
না যেও না
তুমি ছাড়া যে শূন্য লাগে।
প্রেম যদি কাছে ডাকে
মন দূরে কি গো থাকে,
ভুল বুঝোনা
তুমি ছাড়া কি ভালো লাগে?
তুমি ছাড়া যে শূন্য লাগে।।
আকাশ বোঝে পাখির ভালোবাসা
দিনের শেষে তবু ফিরে আসা,
ও.. রাতের পরে সকাল কাছে এলে
আবার পাখি ডানা যে দেয় মেলে।
ও রাত কাটে না
ঘুম আসে না,
চোখে স্বপ্ন তোমারই জাগে ..
মন রাগে অনুরাগে
আজ আরও কাছে ডাকে,
না যেও না
তুমি ছাড়া যে শূন্য লাগে,
তুমি ছাড়া কি ভালো লাগে।।
ফাগুন জানে কোকিল কেন ডাকে
ভ্রমর কেন ফুলের কাছে থাকে,
ও.. সাগর বোঝে নদী কেন চলে
স্রোতের সুরে সে কোন কথা বলে।
নদী মোহনায় এসে ধরা দেয়
যদি সাগর কাছেতে ডাকে ..
মন রাগে অনুরাগে
আজ আরও কাছে ডাকে,
না যেও না
তুমি ছাড়া যে শূন্য লাগে।
প্রেম যদি কাছে ডাকে
মন দূরে কি গো থাকে,
ভুল বুঝোনা
তুমি ছাড়া কি ভালো লাগে?
তুমি ছাড়া যে শূন্য লাগে,
তুমি ছাড়া কি ভালো লাগে?
তুমি ছাড়া যে শূন্য লাগে।",0
"সব রঙে তুই – রূপম ইসলাম
দেখেছি স্বপ্নে যে ছবিটা
তার সব রঙে তুই জড়িয়ে ছিলি,
ভেবেছি বলবো যে কথাটা
না বলতেই দেখি বুঝে তুই নিলি।
তোকে দেখলে পরে সামনে
দেখা দেয় যে অন্য সকাল,
একা একাকী পথে
কী করে চলেছি কাল,
আজ বদলে গেছি আমি
তোর চোখেও ওওও..
ঢেউ তুলে এই বুকের কিনারে
এক নদী যেন মিললো সাগরে,
ঢেউ তুলে এই বুকের কিনারে
এক নদী যেন মিললো সাগরে।
তোর মনে, মন রেখে
দুলতে ভালো লাগে,
না বলা ইচ্ছেরা
চোখে রাত জাগে।
কথা বললে, সুরে মিশে
শুরু হয় যে গানের আলাপ,
তোর ছোঁয়ায় আসে বাহার
মনে ফোটে হাজার গোলাপ।
আজ বদলে গেছে সবই
এই চোখেও ওওও..
ঢেউ তুলে এই বুকের কিনারে
এক নদী যেন মিললো সাগরে,
ঢেউ তুলে এই বুকের কিনারে
এক নদী যেন মিললো সাগরে।",0
"বেদনার ঝড় – সেমজ ভাই
ও বলনা কেমন করে মনটা ভেঙ্গে চুরে
করলি আমায় এতোটা পর,
কতটা কষ্ট বুকে মরছি ধুকে ধুকে
পুড়ে ছাই হলো অন্তর।
ও হয়না ভালো থাকা
তোকে ছাড়া লাগে একা
শুন্য বড়ো লাগে ঘর।
কি জ্বালা ভেতরে দিবানিশি অন্তরে
থামেনা বেদনার এই ঝড়,
কি জ্বালা ভেতরে দিবানিশি অন্তরে
থামেনা বেদনার এই ঝড়।।
বুঝতি যদি তুই কতোটা ভালোবাসি
কাঁদতি ঠিকই জানি তোর চোখ লুকিয়ে,
বুঝতি যদি তুই কতোটা ভালোবাসি
কাঁদতি ঠিকই জানি তোর চোখ লুকিয়ে,
ও.. চলে কভু যাবি না, হাত ছেড়ে দিবি না
তোরই কথা ছিলো সব ছলনা।
কি জ্বালা ভেতরে দিবানিশি অন্তরে
থামেনা বেদনার এই ঝড়,
কি জ্বালা ভেতরে দিবানিশি অন্তরে
থামেনা বেদনার এই ঝড়।।
কেমনে ভুলি তারে, মনেতে রাখি যারে
ফিরে আসি বারে-বার তোরই কাছে,
কেমনে ভুলি তারে, মনেতে রাখি যারে
ফিরে আসি বারে-বার তোরই কাছে
ব্যাথা কভু দিবিনা, আর কারো হবি না
তোরই কথা ছিলো সব ছলনা।
কি জ্বালা ভেতরে দিবানিশি অন্তরে
থামেনা বেদনার এই ঝড়,
কি জালা ভেতরে দিবানিশি অন্তরে
থামেনা বেদনার এই ঝড়।।",1
"আমার এ ক্লান্ত বিকেল – বদমাইশ পোলাপাইন
আমার এ ক্লান্ত বিকেল
বুকে হাওয়া লাগিয়ে হাঁটা কতটা পথ,
হেঁটেছি গন্তব্যহীন
চেনা এ শহরের গলি।
তোদের মাঝে যখন থাকি আমি
পৃথিবী তখন‌‌‌ আপন লাগে,
তোরা ভুলে যাস না কখনো
আমাদের বন্ধুত্ব রঙিন কোনো ঘুড়ির মতো।
চির চেনা শহরের প্রতিটি দেওয়ালে
বুক চাপা অভিমান,
তাও প্রতি প্রহরে চোখে স্বপ্ন নিয়ে
বেঁচে থাকার গান।
খুব বেশী না বোঝা আমার জীবনে
কিছু বন্ধু নিয়ে,
রাতের পরে দিন, দিনের পরে রাত
এই অভিযান।
সন্ধ্যা নামার আগে
ঘামে ভেজা শরীরে বাড়ি ফেরার তাড়া,
আমার শহুরে জীবনের গল্প লেখে যারা,
তোদের বলি।
আমার এ ক্লান্ত বিকেল
বুকে হাওয়া লাগিয়ে হাঁটা কতটা পথ,
হেঁটেছি গন্তব্যহীন
চেনা এ শহরের গলি।
তোদের মাঝে যখন থাকি আমি
পৃথিবী তখন‌‌‌ আপন লাগে,
তোরা ভুলে যাস না কখনো
আমাদের বন্ধুত্ব রঙিন কোনো ঘুড়ির মতো,
কোনো ঘুড়ির মতো।",0
"কেন যে – আতর মুখার্জী
কেন যে ঝোড়ো হওয়া মধ্যরাতে বয়ে যায়
কেন যে নোনাজলে শিলালিপি ক্ষয়ে যায়,
কেন যে আগে হেঁটে ফিরে আসি তিন ফুট
কেন যে বুকপকেটে আজও রাখি চিরকুট।
কেন যে ভাসতে গিয়ে বানভাসি সবই
কেন যে ঘুরছি নিয়ে তোমারই ছবি,
কেন যে ভেবে ভেবে ভুল জবাবই,
ধ্যাত।
এখানে সময় ভুলে যায়
ভালবাসা ক্রমশ বিকেল দলছুট,
এখানে সবাই হাসে গায়
হারিয়ে যায়, খুঁজে ফেরে অচেনা রুট।
থাক সে কটা দিন
জানি ফেরা কঠিন,
কিছুটা ব্যথা ছুঁয়ে দিলে সারে,
কিছুটা ছুঁলে বেড়ে যায়।
কেন যে মেঘে মায়াজাল বোনা ছাড়ি না
কেন যে ডানা মেলে ছুঁয়ে দিতে পারি না,
কেন যে ঘুরেফিরে নিয়েছি তবু পিছুই
কেন যে ভেবে ভেবে বলা হলো না কিছুই।
কেন যে ভাসতে গিয়ে বানভাসি সবই
কেন যে ঘুরছি নিয়ে তোমারই ছবি,
কেন যে ঘুরে ফিরে ভুল জবাবই,
ধ্যাত।
এখানে সময় ভুলে যায়
ভালবাসা ক্রমশ বিকেল দলছুট,
এখানে সবাই হাসে গায়
হারিয়ে যায়, খুঁজে ফেরে অচেনা রুট।",0
"দিনের শেষে – বিজয়রথ ব্যান্ড
সময়ের সাথে ফিরে আশা
বিষণ্ন কষ্টে নিবিড়,
রহস্যময় তোমার হাসির আড়ালে
সুখের চাদর।
বিবর্ণ বিষাদ থেকে সন্ধ্যা নামে
তোমার ছোঁয়ায় আমার শরীর ঝরে পড়ে,
ভালোবাসা লাল গোলাপ
দিনের শেষে শুকনো ফুল আজ রাতে,
দিনের শেষে শুকনো ফুল আজ রাতে।।
ব্যাথা রয়ে গেছে অশ্রু নিলে
হারিয়ে যাই ক্ষনে ক্ষনে
তারই ভিড়ে ..
ধীরে ধীরে নেমে এসো
স্বপ্নিল সেই পাহাড়ে,
আমারও ঠিকানায় তুমি ..
বিবর্ণ বিষাদ থেকে সন্ধ্যা নামে
তোমার ছোঁয়ায় আমার শরীর ঝরে পড়ে,
ভালোবাসা লাল গোলাপ
দিনের শেষে শুকনো ফুল আজ রাতে,
দিনের শেষে শুকনো ফুল আজ রাতে।
আশা নিরাশাতে অভিমানে
বিবাগী এক দিন শেষে ঘরে ফেরে ..
বিবর্ণ বিষাদ থেকে সন্ধ্যা নামে
তোমার ছোঁয়ায় আমার শরীর ঝরে পড়ে,
ভালোবাসা লাল গোলাপ
দিনের শেষে শুকনো ফুল আজ রাতে,
দিনের শেষে শুকনো ফুল আজ রাতে ..",0
"কী নামে ডাকি – শুভমিতা ব্যানার্জী
তুমি থাকো আর কিছুক্ষন
আজ ছুঁয়ে আমায়,
চলে যেতে চাইলেই কি
চলে যাওয়া যায়?
সাদা কালোয় বয়স আঁকে
স্মৃতির কারুকাজ,
ভুলে যাওয়া গল্পগুলো
আসছে ফিরে আজ।
কী নামে ডাকি?
বলো কী করে থাকি?
তোমাকে কিভাবে আমি আগলে রাখি?
ছিল যত ইচ্ছে, ভাসান দিচ্ছে
সুতো গুলো ছিঁড়ছে যে হাওয়ায়
ও ও ..
ভাসালো আজ মন, সময়ের ভাঙন
গন্ধেরা কেমন রাত জাগায়।
এই পাশে থাকা, অজান্তে ডাকা
নেই সে ভালো নেই, ভাবলেই।
কী নামে ডাকি?
বলো কী করে থাকি?
তোমাকে কিভাবে আমি আগলে রাখি?
তোমাকে কিভাবে আমি আগলে রাখি?",0
"ঘুম যা রে বিবিয়া – শূন্য ব্যান্ড 
ঘুম যা রে বিবিয়া
ঘুম যা রে বিবিয়া ..
আঁধি রাতে চাঁদ তুই আজ
ঘুম দে রে আঁকিয়া,
ঘুম যা রে বিবিয়া
ঘুম যা রে বিবিয়া।
দিব সাগর পাড়ি,
তোর মুখখানি, বুকের পানে লইয়া,
আবার ভোর হইলে, ফিরবো যদি
থাকে জান জাগিয়া।
ঘুম যা রে বিবিয়া
ঘুম যা রে বিবিয়া ..
একূল ওকূল নাহি দেখি
ঝড়ের লগে যুঝতেছি,
মন আমার কেমন করে
ফিরার লাগি তোর কাছে,
সারা রাতের ঘুম আমার
সারা দেহের যত গ্লানি,
ভুলে যাই সব, যখনই
দেখি মুখ তোর একটু খানি।
ঘুম যা রে বিবিয়া
ঘুম যা রে বিবিয়া ..",0
"মন রাগে অনুরাগে – শুভদৃষ্টি
মন রাগে অনুরাগে
আজ আরও কাছে ডাকে,
না যেও না
তুমি ছাড়া যে শূন্য লাগে।
প্রেম যদি কাছে ডাকে
মন দূরে কি গো থাকে,
ভুল বুঝোনা
তুমি ছাড়া কি ভালো লাগে?
তুমি ছাড়া যে শূন্য লাগে।।
আকাশ বোঝে পাখির ভালোবাসা
দিনের শেষে তবু ফিরে আসা,
ও.. রাতের পরে সকাল কাছে এলে
আবার পাখি ডানা যে দেয় মেলে।
ও রাত কাটে না
ঘুম আসে না,
চোখে স্বপ্ন তোমারই জাগে ..
মন রাগে অনুরাগে
আজ আরও কাছে ডাকে,
না যেও না
তুমি ছাড়া যে শূন্য লাগে,
তুমি ছাড়া কি ভালো লাগে।।
ফাগুন জানে কোকিল কেন ডাকে
ভ্রমর কেন ফুলের কাছে থাকে,
ও.. সাগর বোঝে নদী কেন চলে
স্রোতের সুরে সে কোন কথা বলে।
নদী মোহনায় এসে ধরা দেয়
যদি সাগর কাছেতে ডাকে ..
মন রাগে অনুরাগে
আজ আরও কাছে ডাকে,
না যেও না
তুমি ছাড়া যে শূন্য লাগে।
প্রেম যদি কাছে ডাকে
মন দূরে কি গো থাকে,
ভুল বুঝোনা
তুমি ছাড়া কি ভালো লাগে?
তুমি ছাড়া যে শূন্য লাগে,
তুমি ছাড়া কি ভালো লাগে?
তুমি ছাড়া যে শূন্য লাগে।",0
"সব রঙে তুই – রূপম ইসলাম
দেখেছি স্বপ্নে যে ছবিটা
তার সব রঙে তুই জড়িয়ে ছিলি,
ভেবেছি বলবো যে কথাটা
না বলতেই দেখি বুঝে তুই নিলি।
তোকে দেখলে পরে সামনে
দেখা দেয় যে অন্য সকাল,
একা একাকী পথে
কী করে চলেছি কাল,
আজ বদলে গেছি আমি
তোর চোখেও ওওও..
ঢেউ তুলে এই বুকের কিনারে
এক নদী যেন মিললো সাগরে,
ঢেউ তুলে এই বুকের কিনারে
এক নদী যেন মিললো সাগরে।
তোর মনে, মন রেখে
দুলতে ভালো লাগে,
না বলা ইচ্ছেরা
চোখে রাত জাগে।
কথা বললে, সুরে মিশে
শুরু হয় যে গানের আলাপ,
তোর ছোঁয়ায় আসে বাহার
মনে ফোটে হাজার গোলাপ।
আজ বদলে গেছে সবই
এই চোখেও ওওও..
ঢেউ তুলে এই বুকের কিনারে
এক নদী যেন মিললো সাগরে,
ঢেউ তুলে এই বুকের কিনারে
এক নদী যেন মিললো সাগরে।",0
"বেদনার ঝড় – সেমজ ভাই
ও বলনা কেমন করে মনটা ভেঙ্গে চুরে
করলি আমায় এতোটা পর,
কতটা কষ্ট বুকে মরছি ধুকে ধুকে
পুড়ে ছাই হলো অন্তর।
ও হয়না ভালো থাকা
তোকে ছাড়া লাগে একা
শুন্য বড়ো লাগে ঘর।
কি জ্বালা ভেতরে দিবানিশি অন্তরে
থামেনা বেদনার এই ঝড়,
কি জ্বালা ভেতরে দিবানিশি অন্তরে
থামেনা বেদনার এই ঝড়।।
বুঝতি যদি তুই কতোটা ভালোবাসি
কাঁদতি ঠিকই জানি তোর চোখ লুকিয়ে,
বুঝতি যদি তুই কতোটা ভালোবাসি
কাঁদতি ঠিকই জানি তোর চোখ লুকিয়ে,
ও.. চলে কভু যাবি না, হাত ছেড়ে দিবি না
তোরই কথা ছিলো সব ছলনা।
কি জ্বালা ভেতরে দিবানিশি অন্তরে
থামেনা বেদনার এই ঝড়,
কি জ্বালা ভেতরে দিবানিশি অন্তরে
থামেনা বেদনার এই ঝড়।।
কেমনে ভুলি তারে, মনেতে রাখি যারে
ফিরে আসি বারে-বার তোরই কাছে,
কেমনে ভুলি তারে, মনেতে রাখি যারে
ফিরে আসি বারে-বার তোরই কাছে
ব্যাথা কভু দিবিনা, আর কারো হবি না
তোরই কথা ছিলো সব ছলনা।
কি জ্বালা ভেতরে দিবানিশি অন্তরে
থামেনা বেদনার এই ঝড়,
কি জালা ভেতরে দিবানিশি অন্তরে
থামেনা বেদনার এই ঝড়।।",1
"তোমাকে যতবারই – মধুরিমা
তোমাকে যতবারই বলতে গেছি
ততবার কান্না জমে চোখের কোণে,
তোমারই গান গেয়ে যাই যতবারই
ততবার সুর ভুলেছি আনমনে।
কেটে গেলো প্রহর তবু মুহূর্তরাই বাঁচে
স্বপ্ন যেটা ছিল ভেঙ্গে যাচ্ছে টুকরো কাঁচে,
আ আ ..
কেটে গেলো প্রহর তবু মুহূর্তরাই বাঁচে
স্বপ্ন যেটা ছিল ভেঙ্গে যাচ্ছে টুকরো কাঁচে,
কথা আমি লিখতে পারি সুর নেই গানে।
তোমাকে যতবারই বলতে গেছি
ততবার কান্না জমে চোখের কোণে,
তোমারই গান গেয়ে যাই যতবারই
ততবার সুর ভুলেছি আনমনে।
দিবানিশি হৃদয় ভাঙ্গে
আবার সাহস বাঁধি বুকে,
অহর্নিশি মনে, খেলা চলে সুখে অসুখে,
আ আ ..
দিবানিশি হৃদয় ভাঙ্গে
আবার সাহস বাঁধি বুকে,
অহর্নিশি মনে, খেলা চলে সুখে অসুখে,
এ জীবনযাপন আমার কেউ কি জানে?
তোমাকে যতবারই বলতে গেছি
ততবার কান্না জমে চোখের কোণে,
তোমারই গান গেয়ে যাই যতবারই
ততবার সুর ভুলেছি আনমনে।",1
"কিছু কথা – তিমির বিশ্বাস
কিছু কথা থেকে গেছে বাকি
কিছু ছায়া রোদে রোদে পোড়া,
কিছু কথা থেকে গেছে বাকি
কিছু ছায়া রোদে রোদে পোড়া,
আমাদের..
আমাদের পথে জোনাকির আলো
জ্বলে কিছু আনকোরা।
আমাদের ভুলে যাওয়া গানে
উড়ে এসে বসে কোনো পাখি,
ভুলে যাওয়া ইচ্ছেরা জানে
কিছু কথা রয়ে গেছে বাকি।
কথা বাঁচে কথার খেয়ালে
হাত ধরে ছেড়ে যায় বাঁকে,
আনমনে আঙ্গুল ছোঁয়ালে
সে যে কার.. ঠিকানায় থাকে।
জানিনা রাখিনি কোনো ভুল
খাঁচায় বাঁধিনি আমি পাখি,
চলে যাওয়া মেঘলা বাউল
আমাদের কথা কিছু বাকি,
আমাদের..
আমাদের পথে জোনাকির আলো।",0
"যাও ফিরে মেঘ – রূপক তিয়ারী 
একা মেঘ হেঁটে যায়
পায়ে পায়ে কে যেন ডাকে,
পড়ে থাকে পিছুটান
সুনসান পথের বাঁকে।
জানালার আড়ালে আজও সে দাঁড়ালে
স্বপ্ন আঁকা চোখে,
সন্ধ্যের মলাটে ভেজা ভেজা মন তার
পথ চেয়ে থাকে।
যাও ফিরে মেঘ অন্য কোথাও
ইচ্ছে পাহাড়ে,
যাও ফিরে মেঘ যাও উড়ে যাও
নিজের ঘরে।
তবু মেঘ ভাবে রোজ
একদিন মেঘ সরে যাবে,
এভাবেই মেঘেদের দিন কাটে আঁধার নামে।
দূর দেশে কোনও শহরে
জেগে থাকে যেন কোন সে রূপকথা,
হাতছানি দিয়ে ডাকে
গল্প শোনায় রোজ একমুঠো বেঁচে থাকার।
যাও ফিরে মেঘ অন্য কোথাও
ইচ্ছে পাহাড়ে,
যাও ফিরে মেঘ যাও উড়ে যাও
নিজের ঘরে।
তবু মেঘ ভাবে রোজ
একদিন মেঘ সরে যাবে,
এভাবেই মেঘেদের দিন কাটে আঁধার নামে।
ছেড়ে যেতে চায়নি সে কোনোদিন
অন্য কোনো ডাকে,
ছেঁড়া কাঁথা গায় আজও এখানেই
ঘুমিয়ে থাকে।",0
